name,type,height,classify,gender,weight,ability,description,evolution,img
 탄차곤,바위;불꽃,1.1,석탄,b,78,증기기관;불꽃몸,흥분하게 되면 체내의 온도가 상승하여 불꽃을 뿜으며 정신없이 달린다.,837;탄동;838;탄차곤;839;석탄산,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/083801.png
 석탄산,바위;불꽃,2.8,석탄,b,310.5,증기기관;불꽃몸,몸을 크게 휘둘러서 타오르는 등에 있는 석탄을 주위에 흩뿌리며 위협한다.,837;탄동;838;탄차곤;839;석탄산,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/083901.png
 석탄산,바위;불꽃,42,석탄,b,1.00E+09,증기기관;불꽃몸,몸체는 거대한 화덕이다. 거다이맥스의 파워에 의해 2000도의 불꽃이 활활 타오른다.,837;탄동;838;탄차곤;839;석탄산,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/083902.png
 과사삭벌레,풀;드래곤,0.2,사과살이,b,0.5,숙성;먹보,사과의 과육을 먹으며 성장한다. 체액으로 껍질의 강도를 보강하면서 썩지 않게 한다.,840;과사삭벌레;841;애프룡,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/084001.png
 애프룡,풀;드래곤,0.3,사과날개,b,1,숙성;먹보,비틀비틀 날면서 틈을 노린 뒤 금속조차 녹여 버리는 강산성의 액체를 뱉어서 공격한다.,840;과사삭벌레;841;애프룡,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/084101.png
 애프룡,풀;드래곤,24,사과날개,b,1.00E+09,숙성;먹보,거다이맥스의 파워에 의해 당도가 높아진 결과 거대한 사과의 모습으로 변모했다.,840;과사삭벌레;841;애프룡,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/084102.png
 단지래플,풀;드래곤,0.4,사과즙,b,13,숙성;먹보,달콤한 사과가 주식이다. 달콤한 꿀에 이끌려 찾아오는 작은 벌레포켓몬을 먹을 때도 있다.,840;과사삭벌레;841;애프룡,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/084201.png
 단지래플,풀;드래곤,24,사과즙,b,1.00E+09,숙성;먹보,체내의 꿀을 대량으로 분사해서 뒤집어쓰게 한 다음 끈적끈적한 점액 속에서 질식하게 한다.,840;과사삭벌레;841;애프룡,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/084202.png
 모래뱀,땅,2.2,모래뱀,b,7.6,모래뿜기;탈피,풍선처럼 늘었다 줄었다 하는 목의 주머니는 탈피를 거듭할수록 신축성이 좋아진다.,843;모래뱀;844;사다이사,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/084301.png
 사다이사,땅,3.8,모래뱀,b,65.5,모래뿜기;탈피,몸을 있는 힘껏 신축시켜서 덤프트럭도 밀어 버릴 정도의 기세로 모래를 분사한다.,843;모래뱀;844;사다이사,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/084401.png
 사다이사,땅,22,모래뱀,b,1.00E+09,모래뿜기;탈피,모래주머니도 매우 거대해졌다. 몸 주변에 소용돌이치는 모래는 100만 톤을 넘는다.,843;모래뱀;844;사다이사,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/084402.png
 윽우지,비행;물,0.8,그대로삼키기,b,18,그대로꿀꺽미사일,상대를 일격에 쓰러뜨릴 정도로 파워풀하지만 건망증이 심해서 싸우고 있는 상대를 잊어버린다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/084501.png
 찌로꼬치,물,0.5,돌격,b,1,쓱쓱,직선으로만 빠르게 헤엄칠 수 있다. 너무 많이 먹어 움직임이 둔해진 녀석부터 찌리비 무리에게 노려진다.,846;찌로꼬치;847;꼬치조,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/084601.png
 꼬치조,물,1.3,꼬치,b,30,쓱쓱,꼬리지느러미를 회전시켜서 힘차게 뛰어올라 수면 가까이 나는 갈모매를 거칠게 물어 버린다.,846;찌로꼬치;847;꼬치조,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/084701.png
 일레즌,전기;독,0.4,젖먹이,b,11,주눅;정전기,오염된 물을 마셔도 끄떡없다. 체내의 기관에서 자신에게는 무해한 독액으로 걸러 내기 때문이다.,848;일레즌;849;스트린더,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/084801.png
 스트린더,전기;독,1.6,펑크,b,40,펑크록;플러스,독성을 띠는 땀을 흘리면서 전기를 방출할 때 주위에 기타 소리 같은 멜로디가 들린다.,848;일레즌;849;스트린더,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/084901.png
 스트린더,전기;독,1.6,펑크,b,40,펑크록;마이너스,상대가 누구라도 동요하지 않고 나른한 모습으로 싸움을 거는 스타일에 동경하는 젊은이도 많다.,848;일레즌;849;스트린더,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/084902.png
 스트린더,전기;독,24,펑크,b,1.00E+09,펑크록;플러스,남아도는 전력이 무기다. 비축된 전기의 양은 번개 구름을 능가할 정도다.,848;일레즌;849;스트린더,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/084903.png
 태우지네,불꽃;벌레,0.7,발열,b,1,타오르는불꽃;하얀연기,몸속에 모아둔 가연성 가스로 열을 낸다. 특히 배 쪽의 노란 부분이 뜨겁다.,850;태우지네;851;다태우지네,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/085001.png
 다태우지네,불꽃;벌레,3,발열,b,120,타오르는불꽃;하얀연기,발열 시의 체온은 약 800도. 몸을 채찍처럼 휘면서 덤벼든다.,850;태우지네;851;다태우지네,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/085101.png
 다태우지네,불꽃;벌레,75,발열,b,1.00E+09,타오르는불꽃;하얀연기,거다이맥스의 파워에 의해 체온이 섭씨 1000도를 넘어 열파동으로 상대를 불태워버린다.,850;태우지네;851;다태우지네,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/085102.png
 때때무노,격투,0.6,떼쟁이,b,4,유연,먹이를 찾아 지상으로 올라온다. 호기심이 왕성해서 눈에 들어오는 것은 일단 촉수로 때리고 본다.,852;때때무노;853;케오퍼스,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/085201.png
 케오퍼스,격투,1.6,유술,b,39,유연,온몸이 근육덩어리다. 촉수를 사용해서 펼치는 조르기 기술의 위력은 무시무시하다.,852;때때무노;853;케오퍼스,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/085301.png
 데인차,고스트,0.1,홍차,u,0.2,깨어진갑옷,외롭게 죽은 자의 영혼이 마시다 남은 홍차에 깃들었다. 호텔이나 민가에 나타난다.,854;데인차;855;포트데스,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/085401.png
 데인차,고스트,0.1,홍차,u,0.2,깨어진갑옷,엄선하고 엄선한 찻잔과 홍차를 준비해 놓고 데인차가 깃들기를 하염없이 기다리는 마니아도 있다.,854;데인차;855;포트데스,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/085402.png
 포트데스,고스트,0.2,홍차,u,0.4,깨어진갑옷,홍차로 된 몸은 독특하면서도 맛있지만 너무 마시면 죽을 수도 있다.,854;데인차;855;포트데스,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/085501.png
 포트데스,고스트,0.2,홍차,u,0.4,깨어진갑옷,들어가는 찻주전자에 따른 차이는 없지만 바탕이 되는 홍차에 따라 성격이 달라진다고 한다.,854;데인차;855;포트데스,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/085502.png
 몸지브림,에스퍼,0.4,차분,f,3.4,치유의마음;위험예지,항상 생명체의 감정이 머릿속으로 흘러들어 오기 때문에 주위에 아무도 없는 환경을 좋아한다.,856;몸지브림;857;손지브림;858;브리무음,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/085601.png
 손지브림,에스퍼,0.6,정숙,f,4.8,치유의마음;위험예지,아무리 행복한 감정일지라도 고조된 감정이라면 무엇이든 엄청난 소음으로 느낀다고 한다.,856;몸지브림;857;손지브림;858;브리무음,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/085701.png
 브리무음,에스퍼;페어리,2.1,정적,f,5.1,치유의마음;위험예지,거처로 삼은 숲에 들어오는 자를 빔으로 기절시킨 뒤 사이코 파워로 강화된 손톱으로 찢어발긴다.,856;몸지브림;857;손지브림;858;브리무음,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/085801.png
 브리무음,에스퍼;페어리,26,정적,f,1.00E+09,치유의마음;위험예지,50km 떨어져 있는 생물의 기분을 감지한다. 적의를 느끼면 바로 공격한다.,856;몸지브림;857;손지브림;858;브리무음,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/085802.png
 메롱꿍,악;페어리,0.4,꾀부리기,m,5.5,짓궂은마음;통찰,친해진 상대에게 장난을 치는 것은 부정한 감정을 흡수하지 못하면 자신도 짜증이 나기 때문이다.,859;메롱꿍;860;쏘겨모;861;오롱털,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/085901.png
 쏘겨모,악;페어리,0.8,성악,m,12.5,짓궂은마음;통찰,속여서 때리는 등 비겁한 전법을 선호하는 것은 자신의 근력에 자신이 없어서다.,859;메롱꿍;860;쏘겨모;861;오롱털,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/086001.png
 오롱털,악;페어리,1.5,벌크업,m,61,짓궂은마음;통찰,머리카락을 자유자재로 조종한다. 평소에는 온몸에 휘감아서 근육을 보조하는 데 쓴다.,859;메롱꿍;860;쏘겨모;861;오롱털,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/086101.png
 오롱털,악;페어리,32,벌크업,m,1.00E+09,짓궂은마음;통찰,다리털을 변형시켜서 날리는 드릴킥은 가라르의 대지에 큰 구멍을 내버린다.,859;메롱꿍;860;쏘겨모;861;오롱털,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/086102.png
 가로막구리,악;노말,1.6,정지,b,46,이판사판;근성,엄청난 성량을 가졌다. 샤우팅하며 위협하는 모습은 블로킹이라 불린다.,263;지그제구리;264;직구리;862;가로막구리,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/086201.png
 나이킹,강철,0.8,바이킹,b,28,전투무장;단단한발톱,머리의 털이 단단해져서 철로 된 헬멧처럼 되었다. 매우 호전적인 성질을 가졌다.,52;나옹;863;나이킹,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/086301.png
 산호르곤,고스트,1,산호,b,0.4,깨어진갑옷,영력이 높아져서 껍질에서 해방되었다. 영체로 핵이 되는 영혼을 지킨다.,222;코산호;864;산호르곤,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/086401.png
 창파나이트,격투,0.8,청둥오리,b,117,불굴의마음,많은 싸움에서 살아남은 자만이 이 모습으로 진화한다. 파가 시들면 전장을 떠난다.,83;파오리;865;창파나이트,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/086501.png
 마임꽁꽁,얼음;에스퍼,1.5,코미디언,b,58.2,갈지자걸음;배리어프리,탭 댄스의 달인이다. 얼음으로 만든 지팡이를 휘두르며 경쾌한 스텝을 선보인다.,439;흉내내;122;마임맨,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/086601.png
 데스판,땅;고스트,1.6,원념,b,66.6,떠도는영혼,강한 저주를 담아 그린 고대의 그림이 데스마스의 영혼을 흡수해서 움직이기 시작했다.,562;데스마스;867;데스판,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/086701.png
 마빌크,페어리,0.2,크림,f,0.3,스위트베일,크림으로 이루어진 몸을 가졌다. 공기 중을 떠도는 달콤한 향기의 성분이 모여서 태어났다.,868;마빌크;869;마휘핑,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/086801.png
 마휘핑,페어리,0.3,크림,f,0.5,스위트베일,믿을 수 있는 트레이너에게는 크림으로 데코레이션한 나무열매를 대접한다.,868;마빌크;869;마휘핑,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/086901.png
 마휘핑,페어리,30,크림,f,1.00E+09,스위트베일,무한히 넘쳐흐르는 크림으로 된 몸은 받는 충격이 강할수록 단단하게 굳어진다.,868;마빌크;869;마휘핑,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/086902.png
 대여르,격투,3,진형,u,62,전투무장,선두에 서서 지시를 내리는 리더는 6마리 중에서 가장 강하고 똑똑하다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/087001.png
 찌르성게,전기,0.3,성게,b,1,피뢰침,먹이를 소화시킬 때 전기를 만들어 낸다. 5개의 단단한 이빨로 해초를 갉아 먹는다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/087101.png
 누니머기,얼음;벌레,0.3,애벌레,b,3.8,인분,땅에 쌓인 눈이 먹이다. 새로 내린 부드러운 눈을 좋아해서 산꼭대기를 향해 먹으며 움직인다.,872;누니머기;873;모스노우,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/087201.png
 모스노우,얼음;벌레,1.3,얼음나방,b,42,인분,더듬이로 대기의 흐름을 감지한다. 날개 가루에 냉기를 섞어서 눈처럼 내리게 한다.,872;누니머기;873;모스노우,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/087301.png
 돌헨진,바위,2.5,거석,b,520,파워스폿,몸의 암석 성분이 서식지에서 멀리 떨어진 땅의 암반과 일치했다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/087401.png
 빙큐보,얼음,1.4,펭귄,b,89,아이스페이스,기온이 높은 날에는 동료들끼리 머리의 얼음을 맞대어 서로를 시원하게 하며 지낸다.,875;빙큐보;875;빙큐보,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/087501.png
 빙큐보,얼음,1.4,펭귄,b,89,아이스페이스,얼굴의 얼음이 부서진 모습. 더위에 약한 얼굴을 보호하기 위해 털끝에서 냉기를 발산한다.,875;빙큐보;875;빙큐보,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/087502.png
 에써르,에스퍼;노말,0.9,감정,m,28,정신력;싱크로,다른 생명체의 긍정적인 감정을 뿔을 통해 감지하여 자신의 에너지로 삼는다.,876;에써르;876;에써르,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/087601.png
 에써르,에스퍼;노말,0.9,감정,f,28,마이페이스;싱크로,싸움을 싫어하여 영역에서 싸움이 일어나면 사이코 파워로 물건을 집어던져 쫓아내려 한다.,876;에써르;876;에써르,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/087602.png
 모르페코,전기;악,0.3,양면,b,3,꼬르륵스위치,항상 배가 고프다. 호주머니같이 생긴 주머니에 넣어둔 씨앗을 먹어서 전기를 만든다.,877;모르페코;877;모르페코,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/087701.png
 모르페코,전기;악,0.3,양면,b,3,꼬르륵스위치,볼주머니의 전기가 악타입의 에너지로 변화했다. 너무 배가 고파서 매우 흉포하다.,877;모르페코;877;모르페코,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/087702.png
 끼리동,강철,1.2,동상,b,100,우격다짐,뾰족한 코끝으로 단단한 바위를 깎아서 먹는다. 온화해서 사람들의 힘쓰는 일을 돕는다.,878;끼리동;879;대왕끼리동,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/087801.png
 대왕끼리동,강철,3,동상,b,650,우격다짐,과거 먼 곳에서 인간들이 데리고 왔다. 비행기도 가볍게 끌어당기는 천하장사.,878;끼리동;879;대왕끼리동,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/087901.png
 대왕끼리동,강철,23,동상,b,1.00E+09,우격다짐,콧속에 가득 찬 에너지를 분사하면 산이 날아가고 지형이 바뀐다.,878;끼리동;879;대왕끼리동,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/087902.png
 파치래곤,전기;드래곤,1.8,화석,u,190,축전;의욕,고대에는 튼튼한 하반신 덕분에 무적이었으나 먹이인 식물을 모두 먹어버려서 멸종했다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/088001.png
 파치르돈,전기;얼음,2.3,화석,u,150,축전;정전기,꽁꽁 언 상반신이 진동하면 전기가 만들어진다. 걷는 것이 매우 서툴다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/088101.png
 어래곤,물;드래곤,2.3,화석,u,215,저수;옹골찬턱,뛰어난 다리와 턱의 힘 덕분에 고대에는 무적이었으나 먹이를 모두 잡아먹어버려서 멸종했다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/088201.png
 어치르돈,물;얼음,2,화석,u,175,저수;아이스바디,주변을 꽁꽁 얼려서 먹이를 잡지만 입이 머리 윗부분에 있어서 먹기 힘들다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/088301.png
